id_CH,id_ZH,id_RO,empire,kingdom,phylum,class,order,family,genus,species,size,potentiallyToxic,affiliation,synonyms,EstimatedBiovolumesFromLiterature,Literature,volume_um.3,kremer_key,kremer_match,min_nu.biovol,mn_nu.biovol,mdn_nu.biovol,max_nu.biovol,sd_nu.biovol,n,mn_cells.per.nu,n_sources,w.tsn,analysis,comments,size_category,motility,physiology,colony_growth,stRategy,cell_shape,special_nutrition,volume_um.3.1,surface_um.2,VWS,GRE,HAL,SEM,BAL,BoOber,Unter,WAL,qualifier_as_food,species_buergi,coloniality,comments_coloniality,guild,guild.code
1721,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,aciculiferum,,NA,Peridinium aciculiferum,,NA,,15000,Peridinium aciculiferum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,willei,,NA,Peridinium willei,,NA,,25000,Peridinium willei,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,lomnickii,,NA,Peridinium lomnickii,,NA,,25000,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,umbonatum,,NA,Peridinium umbonatum,Peridinium inconspicuum,NA,,4500,Peridinium umbonatum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,umbonatum,,NA,Peridinium umbonatum,Peridinium pusillum,NA,,3000,Peridinium umbonatum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridiniopsis,sp,,NA,Peridiniopsis sp,,NA,,15000,Peridiniopsis,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,NA,s065,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Naiadinium,polonicum,,NA,Naiadinium polonicum,Peridiniopsis polonicum / Peridinium polonicum,NA,,15000,Peridinium polonicum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridiniopsis,elpatiewskyi,,NA,Peridiniopsis elpatiewskyi,,NA,,12000,Peridiniopsis,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridiniopsis,cunningtonii,,NA,Peridiniopsis cunningtonii,,NA,,12000,Peridinium cunningtonii,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridiniopsis,penardi,,NA,Peridiniopsis penardi,,NA,,12000,Peridinium penardii,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,apiculata,,NA,Gonyaulax apiculata,,NA,,12000,Gonyaulax,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,sp,,NA,Ceratium sp,,NA,,45000,Ceratium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,620401,s064,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,hirundinella,,NA,Ceratium hirundinella,,NA,,45000,Ceratium hirundinella,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,cornutum,,NA,Ceratium cornutum,,NA,,45000,Ceratium cornutum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,furcoides,,NA,Ceratium furcoides,,NA,,45000,Ceratium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Phytodiniales,Phytodiniaceae,Cystodinium,sp,,NA,Cystodinium sp,,NA,,45000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cystodinium sp,0,,dinoflagellates,P15
1737,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Phytodiniales,Phytodiniaceae,Cystodinedria,sp,,NA,Cystodinedria sp,,NA,,45000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cystodinedria sp,0,,dinoflagellates,P15
1738,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Phytodiniales,Phytodiniaceae,Phytodinedria,sp,,NA,Phytodinedria sp,,NA,,45000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phytodinedria sp,0,,dinoflagellates,P15
1739,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gonyaulacales,Ceratiaceae,Ceratium,sp,cysts,NA,Ceratium sp,,NA,,40000,Ceratium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,,,,cysts,NA,,,NA,,10000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,d,c,d,b,K,j,NA,10000,3000,NA,NA,25000,10000,15000,10000,10000,NA,100,Dinoflagellates Cysts,0,,dinoflagellates,P14
1741,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,wawrikae,,NA,Gymnodinium wawrikae,,NA,,3500,Gymnodinium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Phytodiniales,Phytodiniaceae,Tetradinium,sp,,NA,Tetradinium sp,,NA,,3500,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetradinium sp,0,,dinoflagellates,P14
1744,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Lophodiniales,Lophodiniaceae,Woloszynskia,sp,,NA,Woloszynskia sp,,NA,,8000,Woloszynskia,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,,,,cysts,NA,,,NA,,3000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA,NA,NA,NA,NA,NA,3000,3000,NA,NA,Peridinales Cysts,0,,dinoflagellates,P14
1748,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,,,,small,NA,,,NA,,1100,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,a,d,b,R,a,NA,1100,900,NA,NA,NA,NA,NA,1100,1100,NA,900,Peridinales small,0,,dinoflagellates,P14
1749,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,,,,intermediate,NA,,,NA,,5000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,a,d,b,R,a,NA,5000,1500,NA,NA,NA,NA,NA,5000,5000,NA,500,Peridinales intermediate,0,,dinoflagellates,P14
1750,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,,,,large,NA,,,NA,,20000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,d,a,d,b,K,a,NA,20000,4000,NA,NA,NA,NA,NA,20000,20000,NA,200,Peridinales large,0,,dinoflagellates,P15
1751,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,wierzejskii,,NA,Peridinium wierzejskii,,NA,,7200,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,NA,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Glenodinium,sanguineum,,NA,Glenodinium sanguineum,,NA,,NA,Glenodinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,620391,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,sp,(<20 um),NA,Peridinium sp,,NA,,1500,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,620392,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,sp,(20-30 um),NA,Peridinium sp,,NA,,4000,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,620393,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,sp,(30-40 um),NA,Peridinium sp,,NA,,10000,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,620394,,eukaryota,Protozoa,Dinophyta,Dinophyceae,Peridiniales,Peridiniaceae,Peridinium,sp,(>40 um),NA,Peridinium sp,,NA,,50000,Peridinium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,610300,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,sp,,NA,Cryptomonas sp,,NA,,2500,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,erosa,,NA,Cryptomonas erosa,,NA,,1500,Cryptomonas erosa,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,reflexa,,NA,Cryptomonas reflexa,,NA,,2200,Cryptomonas reflexa,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,marssonii,,NA,Cryptomonas marssonii,,NA,,2500,Cryptomonas marssonii,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,rostrata,,NA,Cryptomonas rostrata,,NA,,4000,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,tetrapyrenoidosa,,NA,Cryptomonas tetrapyrenoidosa,,NA,,3000,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,ovata,,NA,Cryptomonas ovata,,NA,,3400,Cryptomonas ovata,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,butschlii,,NA,Cryptomonas butschlii,,NA,,3000,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,pusilla,,NA,Rhodomonas pusilla,Cryptomonas pusilla,NA,,150,Rhodomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,obovata,,NA,Cryptomonas obovata,,NA,,1600,Cryptomonas obovata,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,rostratiformis,,NA,Cryptomonas rostratiformis,,NA,,6800,Cryptomonas rostratiformis,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Campylomonadaceae,Chilomonas,sp,,NA,Chilomonas sp,,NA,,1300,Chilomonas,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cyathomonadaceae,Goniomonas,truncata,,NA,Goniomonas truncata,Cyathomonas truncata,NA,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,c,a,d,b,R,c,NA,300,300,NA,NA,NA,NA,NA,300,300,NA,300,Cyathomonas truncata,0,,cryptophytes,P12
2014,610400,,eukaryota,Chromista,Katablepharidophyta,Katablepharidophyceae,Katablephariales,Katablepharidaceae,Katablepharis,sp,,NA,Katablepharis sp,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,b,a,d,b,R,c,d,200,180,NA,NA,NA,NA,NA,200,200,NA,200,Katablepharis sp,0,,NA,NA
2015,NA,,eukaryota,Chromista,Katablepharidophyta,Katablepharidophyceae,Katablephariales,Katablepharidaceae,Katablepharis,ovalis,,NA,Katablepharis ovalis,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,b,a,d,b,R,c,NA,200,180,NA,NA,NA,NA,NA,200,200,NA,200,Katablepharis ovalis,0,,NA,NA
2016,NA,,eukaryota,Chromista,Katablepharidophyta,Katablepharidophyceae,Katablephariales,Katablepharidaceae,Katablepharis,notonectoides,,NA,Katablepharis notonectoides,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,b,a,d,b,R,c,NA,200,180,NA,NA,NA,NA,NA,200,200,NA,200,Katablepharis notonectoides,0,,NA,NA
2017,NA,,eukaryota,Plantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Sennia,sp,,NA,Sennia sp,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sennia sp,0,,green algae,P3
2018,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Tetragonidiales,Tetragonidiaceae,Tetragonidium,sp,,NA,Tetragonidium sp,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tetragonidium sp,NA,,cryptophytes,P12
2019,NA,,eukaryota,Plantae,Chlorophyta,Mamiellophyceae,Mamiellales,Monomastigaceae,Monomastix,sp,,NA,Monomastix sp,,NA,,200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monomastix sp,0,,green algae,P3
2020,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptochrysis,sp,,NA,Cryptochrysis sp,,NA,,60,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,b,a,d,b,R,c,NA,60,100,NA,NA,NA,NA,NA,60,60,NA,60,Cryptochrysis sp,0,,cryptophytes,P12
2021,610200,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,sp,,NA,Rhodomonas sp,,NA,,150,Rhodomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,lens,,NA,Rhodomonas lens,,NA,,600,Rhodomonas lens,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,lacustris,,NA,Rhodomonas lacustris,,NA,,180,Rhodomonas lacustris,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Rhodomonas,minuta,,NA,Rhodomonas minuta,,NA,,120,Rhodomonas minuta,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,Plagioselmis,nannoplanctica,,NA,Plagioselmis nannoplanctica,Rhodomonas minuta var Nannoplanctica / Rhodomonas lacustris var Nannoplanctica / Rhodomonas minuta,NA,,100,Rhodomonas minuta,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Chroomonas,sp,,NA,Chroomonas sp,,NA,,80,Chroomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Chroomonas,nordstedtii,,NA,Chroomonas nordstedtii,Cryptomonas nordstedtii,NA,,150,Chroomonas nordstedtii,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Komma,caudata,,NA,Komma caudata,Chroomonas caudata,NA,,150,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Komma caudata,0,,cryptophytes,P12
2029,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Komma,caudata,,NA,Komma caudata,Chroomonas acuta,NA,,150,Chroomonas acuta,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,phaseolus,,NA,Cryptomonas phaseolus,,NA,,1500,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptaulax,sp,,NA,Cryptaulax sp,,NA,,400,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,c,a,d,b,R,c,NA,400,200,NA,NA,NA,NA,NA,300,300,NA,200,Cryptaulax sp,0,,cryptophytes,P12
2032,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptaulax,rhomboidea,,NA,Cryptaulax rhomboidea,,NA,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,c,a,d,b,R,c,NA,300,180,NA,NA,NA,NA,NA,300,300,NA,250,Cryptaulax rhomboidea,0,,cryptophytes,P12
2033,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptaulax,vulgaris,,NA,Cryptaulax vulgaris,,NA,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,c,a,d,b,R,c,NA,300,180,NA,NA,NA,NA,NA,300,300,NA,250,Cryptaulax vulgaris,0,,cryptophytes,P12
2034,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Campylomonadaceae,Chilomonas,cryptomonadoides,,NA,Chilomonas cryptomonadoides,,NA,,350,Chilomonas,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,caudata,,NA,Cryptomonas caudata,,NA,,800,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,610391,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,sp,small,NA,Cryptomonas sp,,NA,,1500,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,610392,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,sp,intermediate,NA,Cryptomonas sp,,NA,,2500,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,610393,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,sp,large,NA,Cryptomonas sp,,NA,,4000,Cryptomonas,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,,,,small,NA,,,NA,,300,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,b,a,d,b,R,c,NA,300,180,300,NA,NA,NA,NA,NA,NA,NA,300,Cryptomonadales small,0,,cryptophytes,P12
2100,NA,,eukaryota,Chromista,Cryptophyta,Cryptophyceae,Cryptomonadales,,,,large,NA,,,NA,,1200,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,a,d,b,R,c,NA,1200,1000,NA,NA,NA,NA,NA,NA,NA,NA,1200,Cryptomonadales large,0,,cryptophytes,P13
2201,NA,,eukaryota,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Vacuolariaceae,Gonyostomum,sp,,NA,Gonyostomum sp,,NA,,8000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,d,a,d,b,K,i,g,8000,2800,NA,NA,NA,NA,NA,NA,NA,NA,500,Gonyostomum sp,0,,gold algae,P10
2202,NA,,eukaryota,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Vacuolariaceae,Gonyostomum,semen,,NA,Gonyostomum semen,,NA,,10000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,d,a,d,b,K,i,g,10000,3000,NA,NA,NA,NA,NA,NA,NA,NA,500,Gonyostomum semen,0,,gold algae,P10
2203,NA,,eukaryota,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Vacuolariaceae,Vacuolaria,sp,,NA,Vacuolaria sp,,NA,,25000,Vacuolaria,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,NA,,eukaryota,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Vacuolariaceae,Vacuolaria,virescens,,NA,Vacuolaria virescens,,NA,,25000,Vacuolaria,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,NA,,eukaryota,Chromista,Ochrophyta,Raphidophyceae,Chattonellales,Vacuolariaceae,Merotricha,sp,,NA,Merotricha sp,,NA,,25000,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merotricha sp,0,,gold algae,P10
2301,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Eutreptiales,Astasiaceae,Astasia,sp,,NA,Astasia sp,,NA,,1700,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,c,a,d,b,R,i,d,1700,950,NA,NA,NA,NA,NA,1700,1700,NA,1000,Astasia sp,0,,NA,NA
2302,410200,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Colaciaceae,Colacium,sp,,NA,Colacium sp,,NA,,1800,Colacium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Colaciaceae,Colacium,calvum,,NA,Colacium calvum,,NA,,1800,Colacium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,410100,s054,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,sp,,NA,Euglena sp,,NA,,3000,Euglena,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,NA,s050,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,acus,,NA,Euglena acus,,NA,,2500,Euglena acus,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,NA,s053,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,viridis,,NA,Euglena viridis,,NA,,2500,Euglena viridis,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,oxyuris,,NA,Euglena oxyuris,,NA,,60000,Euglena oxyuris,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,mutabilis,,NA,Euglena mutabilis,,NA,,60000,Euglena,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,gracilis,,NA,Euglena gracilis,,NA,,3900,Euglena gracilis,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Euglenaceae,Euglena,acutissima,,NA,Euglena acutissima,,NA,,3900,Euglena,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Phacaceae,Lepocincils,sp,,NA,Lepocincils sp,,NA,,4500,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lepocincils sp,0,,NA,NA
2312,NA,,eukaryota,Protozoa,Euglenozoa,Euglenophyceae,Euglenales,Phacaceae,Lepocinclis,globulus,,NA,Lepocinclis globulus,Lepocinclis ovum,NA,,1500,Lepocinclis,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
